SYMBOL	RET	PARAMS	RET_LAYOUT	PARAM_LAYOUTS	TYPE	METHOD	THROWS	BUILT	FILE
wkj_dom_HTMLFrameElement_setLocation	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLFrameElement	setLocation	-	1	JavaHTMLFrameElement.cpp
wkj_dom_HTMLFrameElement_getWidth	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	HTMLFrameElement	getWidth	-	1	JavaHTMLFrameElement.cpp
wkj_dom_HTMLFrameElement_getHeight	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	HTMLFrameElement	getHeight	-	1	JavaHTMLFrameElement.cpp
wkj_dom_HTMLFrameSetElement_getCols	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	HTMLFrameSetElement	getCols	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setCols	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLFrameSetElement	setCols	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getRows	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	HTMLFrameSetElement	getRows	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setRows	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLFrameSetElement	setRows	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnblur	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnblur	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnblur	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnblur	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnerror	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnerror	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnerror	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnerror	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnfocus	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnfocus	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnfocus	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnfocus	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnfocusin	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnfocusin	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnfocusin	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnfocusin	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnfocusout	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnfocusout	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnfocusout	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnfocusout	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnload	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnload	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnload	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnload	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnresize	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnresize	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnresize	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnresize	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnscroll	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnscroll	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnscroll	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnscroll	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnbeforeunload	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnbeforeunload	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnbeforeunload	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnbeforeunload	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnhashchange	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnhashchange	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnhashchange	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnhashchange	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnmessage	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnmessage	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnmessage	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnmessage	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnoffline	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnoffline	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnoffline	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnoffline	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnonline	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnonline	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnonline	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnonline	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnpagehide	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnpagehide	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnpagehide	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnpagehide	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnpageshow	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnpageshow	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnpageshow	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnpageshow	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnpopstate	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnpopstate	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnpopstate	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnpopstate	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnstorage	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnstorage	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnstorage	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnstorage	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_getOnunload	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	HTMLFrameSetElement	getOnunload	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLFrameSetElement_setOnunload	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	HTMLFrameSetElement	setOnunload	-	1	JavaHTMLFrameSetElement.cpp
wkj_dom_HTMLHRElement_getAlign	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	HTMLHRElement	getAlign	-	1	JavaHTMLHRElement.cpp
wkj_dom_HTMLHRElement_setAlign	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLHRElement	setAlign	-	1	JavaHTMLHRElement.cpp
